"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES"
"USC00427927","1978-09-17","40.58333","-111.66667","2471.0","SNOWBIRD, UT US",,,,,,,"  111",",,0","  -17",",,0",,,,,"   89",",,0,1800",,,,
"USC00427927","1978-09-18","40.58333","-111.66667","2471.0","SNOWBIRD, UT US",,,,,,,"  128",",,0","  -67",",,0",,,,,"   50",",,0,1800",,,,
"USC00427927","1978-09-19","40.58333","-111.66667","2471.0","SNOWBIRD, UT US",,,,,,,"  161",",,0"," -100",",,0",,,,,"   17",",,0,1800",,,,
"USC00427927","1978-09-20","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800",,,,,"   61",",,0","  -94",",,0",,,,,"   50",",,0,1800",,,,
"USC00427927","1978-09-21","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800",,,,,"  133",",,0","  -89",",,0",,,,,"  117",",,0,1800",,,,
"USC00427927","1978-09-22","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800",,,,,"  178",",,0","  -67",",,0",,,,,"  167",",,0,1800",,,,
"USC00427927","1978-09-23","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800",,,,,"  194",",,0","  -56",",,0",,,,,"  161",",,0,1800",,,,
"USC00427927","1978-09-24","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800",,,,,"  206",",,0","  -72",",,0",,,,,"  172",",,0,1800",,,,
"USC00427927","1978-09-25","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800",,,,,"  200",",,0","  -61",",,0",,,,,"  183",",,0,1800",,,,
"USC00427927","1978-09-26","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800",,,,,"  217",",,0","  -50",",,0",,,,,"  189",",,0,1800",,,,
"USC00427927","1978-09-27","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800",,,,,"  211",",,0","    0",",,0",,,,,"  200",",,0,1800",,,,
"USC00427927","1978-09-28","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800",,,,,"  228",",,0","   67",",,0",,,,,"  200",",,0,1800",,,,
"USC00427927","1978-09-29","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800",,,,,"  222",",,0","   78",",,0",,,,,"  206",",,0,1800",,,,
"USC00427927","1978-09-30","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800",,,,,"  228",",,0","   61",",,0",,,,,"  194",",,0,1800",,,,
"USC00427927","1978-10-01","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  194",",,0","   39",",,0",,,,,"  167",",,0,1800",,,,
"USC00427927","1978-10-02","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  178",",,0","    6",",,0",,,,,"  156",",,0,1800",,,,
"USC00427927","1978-10-03","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  161",",,0","  -11",",,0",,,,,"  150",",,0,1800",,,,
"USC00427927","1978-10-04","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  156",",,0","  -44",",,0",,,,,"  139",",,0,1800",,,,
"USC00427927","1978-10-05","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  150",",,0","   11",",,0",,,,,"  133",",,0,1800",,,,
"USC00427927","1978-10-06","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  211",",,0","   28",",,0",,,,,"  172",",,0,1800",,,,
"USC00427927","1978-10-07","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  217",",,0","   44",",,0",,,,,"  200",",,0,1800",,,,
"USC00427927","1978-10-08","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0",,,,,,,,,,,,,,
"USC00427927","1978-10-09","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  206",",,0","   33",",,0",,,,,"  178",",,0,1800",,,,
"USC00427927","1978-10-10","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  211",",,0","   50",",,0",,,,,"  200",",,0,1800",,,,
"USC00427927","1978-10-11","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  206",",,0","   44",",,0",,,,,"  178",",,0,1800",,,,
"USC00427927","1978-10-12","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  217",",,0","   39",",,0",,,,,"  167",",,0,1800",,,,
"USC00427927","1978-10-13","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  233",",,0","   61",",,0",,,,,"  178",",,0,1800",,,,
"USC00427927","1978-10-14","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  222",",,0","   56",",,0",,,,,"  183",",,0,1800",,,,
"USC00427927","1978-10-15","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  211",",,0","   39",",,0",,,,,"  206",",,0,1800",,,,
"USC00427927","1978-10-16","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  206",",,0","   11",",,0",,,,,"  189",",,0,1800",,,,
"USC00427927","1978-10-17","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  189",",,0","    0",",,0",,,,,"  183",",,0,1800",,,,
"USC00427927","1978-10-18","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0",,,,,,,,,,,,,,
"USC00427927","1978-10-19","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  194",",,0","   11",",,0",,,,,"  178",",,0,1800",,,,
"USC00427927","1978-10-20","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  206",",,0","   50",",,0",,,,,"  194",",,0,1800",,,,
"USC00427927","1978-10-21","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  194",",,0","   33",",,0",,,,,"  156",",,0,1800",,,,
"USC00427927","1978-10-22","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  211",",,0","   61",",,0",,,,,"  200",",,0,1800",,,,
"USC00427927","1978-10-23","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  206",",,0","   72",",,0",,,,,"  172",",,0,1800",,,,
"USC00427927","1978-10-24","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  172",",,0","   89",",,0",,,,,"  150",",,0,1800",,,,
"USC00427927","1978-10-25","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  156",",,0","   61",",,0",,,,,"  117",",,0,1800",,,,
"USC00427927","1978-10-26","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  122",",,0","   39",",,0",,,,,,,,,,
"USC00427927","1978-10-27","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  106",",,0","   33",",,0",,,,,"  100",",,0,1800",,,,
"USC00427927","1978-10-28","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","  117",",,0","    0",",,0",,,,,"   89",",,0,1800",,,,
"USC00427927","1978-10-29","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","   94",",,0","  -39",",,0",,,,,"   56",",,0,1800",,,,
"USC00427927","1978-10-30","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","   56",",,0","  -50",",,0",,,,,"   44",",,0,1800",,,,
"USC00427927","1978-10-31","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0","    0",",,0","   50",",,0","  -67",",,0",,,,,"   33",",,0,1800",,,,
"USC00427927","1979-02-01","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","   38",",,0,1800","   51",",,0"," 1930",",,0","  -78",",,0"," -211",",,0",,,,," -122",",,0,1800",,,,
"USC00427927","1979-02-02","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","   56",",,0,1800","   89",",,0"," 1981",",,0","  -89",",,0"," -178",",,0",,,,," -133",",,0,1800",,,,
"USC00427927","1979-02-03","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 1956",",,0"," -100",",,0"," -222",",,0",,,,," -111",",,0,1800",,,,
"USC00427927","1979-02-04","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","   58",",,0,1800","  127",",,0"," 2057",",,0","  -94",",,0"," -222",",,0",,,,," -100",",,0,1800",,,,
"USC00427927","1979-02-05","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0","T,,0,1800","    0","T,,0"," 2007",",,0","  -78",",,0"," -200",",,0",,,,,"  -72",",,0,1800",,,,
"USC00427927","1979-02-06","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","  254",",,0,1800","  254",",,0"," 2159",",,0","  -44",",,0"," -178",",,0",,,,,"  -61",",,0,1800",,,,
"USC00427927","1979-02-07","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","  142",",,0,1800","   89",",,0"," 2184",",,0","  -56",",I,0","  -78",",,0",,,,,"  -44",",I,0,1800",,,,
"USC00427927","1979-02-08","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","   25",",,0,1800","   25",",,0"," 2134",",,0","  -39",",I,0","  -89",",,0",,,,,"  -28",",I,0,1800",,,,
"USC00427927","1979-02-09","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 2108",",,0","   -6",",,0","  -78",",,0",,,,,"  -39",",,0,1800",,,,
"USC00427927","1979-02-10","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 2083",",,0","   28",",,0","  -78",",,0",,,,,"  -28",",,0,1800",,,,
"USC00427927","1979-02-11","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 2057",",,0","   67",",,0","  -78",",,0",,,,,"   -6",",,0,1800",,,,
"USC00427927","1979-02-12","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 2032",",,0","   50",",,0","  -39",",,0",,,,,"   22",",,0,1800",,,,
"USC00427927","1979-02-13","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","   13",",,0,1800","   13",",,0"," 2007",",,0","   61",",,0","  -39",",,0",,,,,"    6",",,0,1800",,,,
"USC00427927","1979-02-14","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","  300",",,0,1800","  229",",,0"," 2210",",,0","   39",",,0","  -39",",,0",,,,,"  -22",",,0,1800",,,,
"USC00427927","1979-02-15","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","   76",",,0,1800","   76",",,0"," 2235",",,0","    0",",,0","  -78",",,0",,,,,"  -44",",,0,1800",,,,
"USC00427927","1979-02-16","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 2210",",,0","   -6",",,0"," -139",",,0",,,,,"  -33",",,0,1800",,,,
"USC00427927","1979-02-17","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","   99",",,0,1800","  127",",,0"," 2235",",,0","   -6",",,0","  -50",",,0",,,,,"  -33",",,0,1800",,,,
"USC00427927","1979-02-18","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 2184",",,0","   11",",,0"," -111",",,0",,,,,"  -22",",,0,1800",,,,
"USC00427927","1979-02-19","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","   99",",,0,1800","  203",",,0"," 2362",",,0","  -28",",,0","  -78",",,0",,,,,"  -50",",,0,1800",,,,
"USC00427927","1979-02-20","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","   58",",,0,1800","   76",",,0"," 2311",",,0","   -6",",,0"," -128",",,0",,,,,"  -56",",,0,1800",,,,
"USC00427927","1979-02-21","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","  236",",,0,1800","  457",",,0"," 2642",",,0","  -44",",,0"," -133",",,0",,,,,"  -78",",,0,1800",,,,
"USC00427927","1979-02-22","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","  170",",,0,1800","  305",",,0"," 2819",",,0","  -67",",,0"," -133",",,0",,,,,"  -78",",,0,1800",,,,
"USC00427927","1979-02-23","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","  170",",,0,1800","  279",",,0"," 2946",",,0","   -6",",,0"," -128",",,0",,,,,"  -67",",,0,1800",,,,
"USC00427927","1979-02-24","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","   91",",,0,1800","  140",",,0","  406",",X,0","   -6",",,0"," -128",",,0",,,,,"  -67",",,0,1800",,,,
"USC00427927","1979-02-25","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 2642",",X,0","   44",",,0","  -78",",,0",,,,,"    6",",,0,1800",,,,
"USC00427927","1979-02-26","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0","T,,0,1800","    0","T,,0"," 2591",",,0","   44",",,0","  -56",",,0",,,,,"  -56",",,0,1800",,,,
"USC00427927","1979-02-27","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 2540",",,0","  -22",",,0"," -111",",,0",,,,,"  -44",",,0,1800",,,,
"USC00427927","1979-02-28","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 2540",",,0","   22",",,0"," -100",",,0",,,,,"  -17",",,0,1800",,,,
"USC00427927","1979-03-01","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","   97",",,0,1800","  203",",,0"," 2667",",,0","  -22",",,0"," -100",",,0",,,,,"  -22",",,0,1800",,,,
"USC00427927","1979-03-02","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","  254",",,0,1800","  533",",,0"," 3023",",,0","  -22",",,0"," -178",",,0",,,,," -100",",,0,1800",,,,
"USC00427927","1979-03-03","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 2769",",,0","  -44",",,0"," -178",",,0",,,,,"  -67",",,0,1800",,,,
"USC00427927","1979-03-04","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0","T,,0,1800","    0","T,,0"," 2692",",,0","  -33",",,0"," -122",",,0",,,,,"  -56",",,0,1800",,,,
"USC00427927","1979-03-05","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 2616",",,0","   22",",,0","  -56",",,0",,,,,"    0",",,0,1800",,,,
"USC00427927","1979-03-06","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 2540",",,0",,,"  -56",",,0",,,,,"    0",",,0,1800",,,,
"USC00427927","1979-03-07","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 2438",",,0","   89",",,0","  -22",",,0",,,,,"   33",",,0,1800",,,,
"USC00427927","1979-03-08","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0","T,,0,1800","    0","T,,0"," 2337",",,0","   33",",,0","  -83",",,0",,,,,"  -39",",,0,1800",,,,
"USC00427927","1979-03-09","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 2311",",,0","    0",",,0"," -144",",,0",,,,,"  -39",",,0,1800",,,,
"USC00427927","1979-03-10","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 2286",",,0","   44",",,0"," -122",",,0",,,,,"   22",",,0,1800",,,,
"USC00427927","1979-03-11","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 2184",",,0","   83",",,0","  -33",",,0",,,,,"   39",",,0,1800",,,,
"USC00427927","1979-03-12","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 2159",",,0","   56",",,0","  -67",",,0",,,,,"   11",",,0,1800",,,,
"USC00427927","1979-03-13","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 2108",",,0","   56",",,0","  -67",",,0",,,,,"   22",",,0,1800",,,,
"USC00427927","1979-03-14","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 2057",",,0","   56",",,0","  -44",",,0",,,,,"   22",",,0,1800",,,,
"USC00427927","1979-03-15","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 2032",",,0","   44",",,0","  -56",",,0",,,,,"    0",",,0,1800",,,,
"USC00427927","1979-03-16","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","  104",",,0,1800","   76",",,0"," 2108",",,0","   11",",,0","  -50",",,0",,,,,"  -28",",,0,1800",,,,
"USC00427927","1979-03-17","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","   46",",,0,1800","   51",",,0"," 2108",",,0","   -6",",,0","  -78",",,0",,,,,"  -44",",,0,1800",,,,
"USC00427927","1979-03-18","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0","T,,0,1800","    0","T,,0"," 2108",",I,0","  -17",",,0"," -106",",,0",,,,,"  -33",",,0,1800",,,,
"USC00427927","1979-03-19","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",I,0"," 2261",",I,0","  -22",",,0","  -39",",,0",,,,,"  -22",",,0,1800",,,,
"USC00427927","1979-03-20","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","   18",",,0,1800","   25",",,0"," 2083",",,0","   11",",,0","  -44",",,0",,,,,"  -11",",,0,1800",,,,
"USC00427927","1979-03-21","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0","T,,0,1800","    0","T,,0"," 2083",",,0","   22",",,0","  -33",",,0",,,,,"   -6",",,0,1800",,,,
"USC00427927","1979-03-22","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","   69",",,0,1800","   64",",,0"," 2108",",,0","   11",",,0","  -67",",,0",,,,,"  -11",",,0,1800",,,,
"USC00427927","1979-03-23","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","   28",",,0,1800","   51",",,0"," 2083",",,0","    6",",,0","  -89",",,0",,,,,"  -11",",,0,1800",,,,
"USC00427927","1979-03-24","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 2007",",,0","   61",",,0","  -72",",,0",,,,,"   50",",I,0,1800",,,,
"USC00427927","1979-03-25","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0","T,,0,1800","    0","T,,0"," 1981",",,0","   39",",I,0","  -50",",,0",,,,,"   33",",,0,1800",,,,
"USC00427927","1979-03-26","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 1981",",,0","   33",",,0","  -56",",,0",,,,,"   -6",",,0,1800",,,,
"USC00427927","1979-03-27","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","  170",",,0,1800","  102",",,0"," 2083",",,0","   17",",,0","  -22",",,0",,,,,"    0",",,0,1800",,,,
"USC00427927","1979-03-28","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","  170",",,0,1800","  102",",,0"," 2083",",,0",,,,,,,,,"    0",",I,0,1800",,,,
"USC00427927","1979-03-29","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","  137",",,0,1800","   76",",,0"," 2108",",,0","  -11",",I,0","  -44",",,0",,,,,,,,,,
"USC00427927","1979-03-30","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","  173",",,0,1800","  178",",,0"," 2311",",,0",,,,,,,,,"  -28",",I,0,1800",,,,
"USC00427927","1979-03-31","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","  127",",,0,1800","  203",",,0"," 2311",",,0","  -39",",I,0","  -94",",,0",,,,,,,,,,
"USC00427927","1979-04-01","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","  193",",,0,1800","  343",",,0"," 2565",",,0","  -22",",,0"," -111",",,0",,,,,"  -72",",,0,1800",,,,
"USC00427927","1979-04-02","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","   51",",,0,1800","   89",",,0"," 2540",",,0","  -11",",,0"," -122",",,0",,,,,,,,,,
"USC00427927","1979-04-03","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","  147",",,0,1800","  241",",,0"," 2692",",,0","  -44",",,0","  -67",",,0",,,,,"  -56",",,0,1800",,,,
"USC00427927","1979-04-04","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","   97",",,0,1800","  152",",,0"," 2718",",,0","    0",",,0","  -67",",,0",,,,,"    0",",,0,1800",,,,
"USC00427927","1979-04-05","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 2413",",,0","   89",",,0","  -56",",,0",,,,,"   56",",,0,1800",,,,
"USC00427927","1979-04-06","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 2261",",,0","  106",",,0","  -33",",,0",,,,,"   78",",,0,1800",,,,
"USC00427927","1979-04-07","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 2159",",,0","   89",",,0","  -33",",,0",,,,,"   61",",,0,1800",,,,
"USC00427927","1979-04-08","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 2057",",,0","  100",",,0","  -17",",,0",,,,,,,,,,
"USC00427927","1979-04-09","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","   46",",,0,1800","   76",",,0"," 2083",",,0","    6",",,0","  -67",",,0",,,,,,,,,,
"USC00427927","1979-04-10","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","  330",",,0,1800","  457",",,0"," 2489",",,0","  -67",",,0","  -78",",,0",,,,,"  -67",",,0,1800",,,,
"USC00427927","1979-04-11","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","   99",",,0,1800","  178",",,0"," 2438",",,0","  -28",",,0","  -94",",,0",,,,,"  -39",",,0,1800",,,,
"USC00427927","1979-04-12","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","  302",",,0,1800","  419",",,0"," 2743",",,0","  -11",",,0"," -100",",,0",,,,,"  -28",",,0,1800",,,,
"USC00427927","1979-04-13","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 2540",",,0","   72",",,0","  -67",",,0",,,,,"   56",",,0,1800",,,,
"USC00427927","1979-04-14","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 2286",",,0","  111",",,0","  -39",",,0",,,,,"   67",",,0,1800",,,,
"USC00427927","1979-04-15","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 2159",",,0","  128",",,0","   11",",,0",,,,,"  122",",,0,1800",,,,
"USC00427927","1979-04-16","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 2032",",,0","  122",",,0","   22",",,0",,,,,"  111",",I,0,1800",,,,
"USC00427927","1979-04-17","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 1956",",,0","  100",",I,0","   33",",,0",,,,,"   78",",,0,1800",,,,
"USC00427927","1979-04-18","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","   15",",,0,1800","   13",",,0"," 1956",",,0","   78",",,0","  -56",",,0",,,,,"  -11",",,0,1800",,,,
"USC00427927","1979-04-19","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","  244",",,0,1800","  305",",,0"," 2159",",,0","    6",",,0","  -94",",,0",,,,,"  -11",",,0,1800",,,,
"USC00427927","1979-04-20","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 1930",",,0","   56",",,0","  -83",",,0",,,,,"   56",",,0,1800",,,,
"USC00427927","1979-04-21","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 1905",",,0","  111",",,0","  -11",",,0",,,,,"  111",",,0,1800",,,,
"USC00427927","1979-04-22","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 1854",",,0","  122",",,0","   17",",,0",,,,,"   94",",,0,1800",,,,
"USC00427927","1979-04-23","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 1803",",,0","  106",",,0","   -6",",,0",,,,,"  100",",,0,1800",,,,
"USC00427927","1979-04-24","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 1727",",,0","  100",",,0","  -22",",,0",,,,,"   56",",,0,1800",,,,
"USC00427927","1979-04-25","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","   76",",,0,1800","  114",",,0"," 1600",",,0","   67",",,0","  -61",",,0",,,,,"   50",",,0,1800",,,,
"USC00427927","1979-04-26","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 1549",",,0","   89",",,0","  -50",",,0",,,,,"   72",",,0,1800",,,,
"USC00427927","1979-04-27","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0","T,,0,1800","    0","T,,0"," 1448",",,0","  106",",,0","   -6",",,0",,,,,"   61",",,0,1800",,,,
"USC00427927","1979-04-28","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 1397",",,0","   94",",,0","    0",",,0",,,,,"   56",",,0,1800",,,,
"USC00427927","1979-04-29","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0","T,,0,1800","    0","T,,0"," 1295",",,0","  100",",,0","  -11",",,0",,,,,"   67",",,0,1800",,,,
"USC00427927","1979-04-30","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","    0",",,0,1800","    0",",,0"," 1194",",,0",,,,,,,,,"   78",",,0,1800",,,,
