"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00428465","2006-08-04","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  244",",,0","  133",",,0",,,,,,,,,"  139",",I,0,0800",,,,,,
"USC00428465","2006-08-05","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  261",",,0","  156",",I,0",,,,,,,,,"  156",",,0,0800",,,,,,
"USC00428465","2006-08-06","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  278",",,0","  150",",,0",,,,,,,,,"  150",",,0,0800",,,,,,
"USC00428465","2006-08-07","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  278",",,0","  144",",,0",,,,,,,,,"  144",",,0,0800",,,,,,
"USC00428465","2006-08-08","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  272",",,0","  144",",,0",,,,,,,,,"  161",",,0,0800",,,,,,
"USC00428465","2006-08-09","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  272",",,0","  161",",,0",,,,,,,,,"  161",",,0,0800",,,,,,
"USC00428465","2006-08-10","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  272",",,0","  133",",,0",,,,,,,,,"  139",",,0,0800",,,,,,
"USC00428465","2006-08-11","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  283",",,0","  133",",,0",,,,,,,,,"  200",",,0,0800",,,,,,
"USC00428465","2006-08-12","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   15",",,0,0800","    0","P,,0","    0","P,,0,0800","  278",",,0","  139",",,0",,,,,,,,,"  144",",,0,0800",,,,,,
"USC00428465","2006-08-13","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","T,,0,0800","    0","P,,0","    0","P,,0,0800","  256",",,0","  133",",,0",,,,,,,,,"  133",",,0,0800",,,,,,
"USC00428465","2006-08-14","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  267",",,0","  133",",,0",,,,,,,,,"  139",",,0,0800",,,,,,
"USC00428465","2006-08-15","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  272",",,0","  139",",,0",,,,,,,,,"  194",",,0,0800",,,,,,
"USC00428465","2006-08-16","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   41",",,0,0800","    0","P,,0","    0","P,,0,0800","  272",",,0","  133",",,0",,,,,,,,,"  156",",,0,0800",,,,,,
"USC00428465","2006-08-17","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    3",",,0,0800","    0","P,,0","    0","P,,0,0800","  250",",,0","  150",",,0",,,,,,,,,"  183",",,0,0800",,,,,,
"USC00428465","2006-08-18","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  250",",,0","  117",",,0",,,,,,,,,"  117",",,0,0800",,,,,,
"USC00428465","2006-08-19","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  261",",,0","  117",",,0",,,,,,,,,"  133",",,0,0800",,,,,,
"USC00428465","2006-08-20","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  278",",,0","  117",",,0",,,,,,,,,"  144",",,0,0800",,,,,,
"USC00428465","2006-08-21","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  283",",,0","  144",",,0",,,,,,,,,"  161",",,0,0800",,,,,,
"USC00428465","2006-08-22","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  289",",,0","  156",",,0",,,,,,,,,"  178",",,0,0800",,,,,,
"USC00428465","2006-08-23","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  289",",,0","  178",",,0",,,,,,,,,"  183",",,0,0800",,,,,,
"USC00428465","2006-08-24","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    3",",,0,0800","    0","P,,0","    0","P,,0,0800","  289",",,0","  133",",,0",,,,,,,,,"  133",",,0,0800",,,,,,
"USC00428465","2006-08-25","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  256",",,0","  128",",,0",,,,,,,,,"  167",",,0,0800",,,,,,
"USC00428465","2006-08-26","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    8",",,0,0800","    0","P,,0","    0","P,,0,0800","  222",",,0","  111",",,0",,,,,,,,,"  117",",,0,0800",,,,,,
"USC00428465","2006-08-27","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  183",",,0","   72",",,0",,,,,,,,,"   72",",,0,0800",,,,,,
"USC00428465","2006-08-28","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  117",",S,0",,,,,,,,,,,"  100",",,0,0800",,,,,,
"USC00428465","2006-08-29","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  250",",,0","  100",",,0",,,,,,,,,"  144",",,0,0800",,,,,,
"USC00428465","2006-08-30","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  261",",,0","  100",",,0",,,,,,,,,"  183",",I,0,0800",,,,,,
"USC00428465","2006-08-31","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  150",",I,0","  106",",,0",,,,,,,,,"  106",",,0,0800",,,,,,
"USC00428465","2006-09-01","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  228",",,0","  100",",,0",,,,,,,,,"  100",",,0,0800",,,,,,
"USC00428465","2006-09-02","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  250",",,0","   89",",,0",,,,,,,,,"   89",",,0,0800",,,,,,
"USC00428465","2006-09-03","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  261",",,0","   89",",,0",,,,,,,,,"  133",",,0,0800",,,,,,
"USC00428465","2006-09-04","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  261",",,0","  133",",,0",,,,,,,,,"  150",",,0,0800",,,,,,
"USC00428465","2006-09-05","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  278",",,0","  144",",,0",,,,,,,,,"  156",",,0,0800",,,,,,
"USC00428465","2006-09-06","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  211",",,0","   78",",,0",,,,,,,,,"  133",",,0,0800",,,,,,
"USC00428465","2006-09-07","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  306",",,0","  122",",,0",,,,,,,,,"  122",",,0,0800",,,,,,
"USC00428465","2006-09-08","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","T,,0,0800","    0","P,,0","    0","P,,0,0800","  194",",,0","  111",",,0",,,,,,,,,"  117",",,0,0800",,,,,,
"USC00428465","2006-09-09","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   13",",,0,0800","    0","P,,0","    0","P,,0,0800","  161",",,0","   78",",,0",,,,,,,,,"   83",",,0,0800",,,,,,
"USC00428465","2006-09-10","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","T,,0,0800","    0","P,,0","    0","P,,0,0800","  206",",,0","   83",",,0",,,,,,,,,"   83",",,0,0800",,,,,,
"USC00428465","2006-09-11","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    8",",,0,0800","    0","P,,0","    0","P,,0,0800","  206",",,0","   83",",,0",,,,,,,,,"   89",",,0,0800",,,,,,
"USC00428465","2006-09-12","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  217",",,0","   83",",,0",,,,,,,,,"  117",",,0,0800",,,,,,
"USC00428465","2006-09-13","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  250",",,0","   83",",,0",,,,,,,,,"  133",",,0,0800",,,,,,
"USC00428465","2006-09-14","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  244",",,0","  128",",,0",,,,,,,,,"  150",",,0,0800",,,,,,
"USC00428465","2006-09-15","40.3913","-111.5766","2017.8","SUNDANCE, UT US","  282",",,0,0800","    0","P,,0","    0","P,,0,0800","  211",",,0","   78",",,0",,,,,,,,,"   78",",,0,0800",,,,,,
"USC00428465","2006-09-16","40.3913","-111.5766","2017.8","SUNDANCE, UT US","  221",",,0,0800","    5",",,0","    0","P,,0,0800","  144",",,0","   -6",",,0",,,,,,,,,"    6",",,0,0800",,,,,,
"USC00428465","2006-09-17","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","   44",",,0","  -11",",,0",,,,,,,,,"  -11",",,0,0800",,,,,,
"USC00428465","2006-09-18","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","   44",",,0","  -11",",,0",,,,,,,,,"   -6",",,0,0800",,,,,,
"USC00428465","2006-09-19","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  139",",,0","   -6",",,0",,,,,,,,,"   67",",,0,0800",,,,,,
"USC00428465","2006-09-20","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    3",",,0,0800","    0","P,,0","    0","P,,0,0800","  183",",,0","   67",",,0",,,,,,,,,"   72",",,0,0800",,,,,,
"USC00428465","2006-09-21","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   51",",,0,0800","    0","P,,0","    0","P,,0,0800","   72",",,0","   22",",,0",,,,,,,,,"   33",",,0,0800",,,,,,
"USC00428465","2006-09-22","40.3913","-111.5766","2017.8","SUNDANCE, UT US","  124",",,0,0800","    3",",,0","    0","P,,0,0800","   67",",,0","   -6",",,0",,,,,,,,,"   -6",",,0,0800",,,,,,
"USC00428465","2006-09-23","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   13",",,0,0800","    0","P,,0","    0","P,,0,0800","   44",",,0","   -6",",,0",,,,,,,,,"   11",",,0,0800",,,,,,
"USC00428465","2006-09-24","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  106",",,0","   11",",,0",,,,,,,,,"   22",",,0,0800",,,,,,
"USC00428465","2006-09-25","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800",,,,,,,,,,,,,,,,,,,,
"USC00428465","2006-09-26","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  139",",,0","   22",",,0",,,,,,,,,"   44",",,0,0800",,,,,,
"USC00428465","2006-09-27","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  167",",,0","   44",",,0",,,,,,,,,"   56",",,0,0800",,,,,,
"USC00428465","2006-09-28","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  178",",,0","   50",",,0",,,,,,,,,"   67",",,0,0800",,,,,,
"USC00428465","2006-09-29","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  189",",,0","   61",",,0",,,,,,,,,"   72",",,0,0800",,,,,,
"USC00428465","2006-09-30","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  189",",,0","   67",",,0",,,,,,,,,"   72",",,0,0800",,,,,,
"USC00428465","2006-10-01","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  194",",,0","   67",",,0",,,,,,,,,"  156",",,0,0800",,,,,,
"USC00428465","2006-10-02","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   23",",,0,0800","    0","P,,0","    0","P,,0,0800","  194",",,0","   83",",,0",,,,,,,,,"   83",",,0,0800",,,,,,
"USC00428465","2006-10-03","40.3913","-111.5766","2017.8","SUNDANCE, UT US","  130",",,0,0800","    0","P,,0","    0","P,,0,0800","  167",",,0","   50",",,0",,,,,,,,,"   50",",,0,0800",,,,,,
"USC00428465","2006-10-04","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  156",",,0","   50",",,0",,,,,,,,,"  106",",,0,0800",,,,,,
"USC00428465","2006-10-05","40.3913","-111.5766","2017.8","SUNDANCE, UT US",,,"    0","P,,0","    0","P,,0,0800","  156",",,0","   94",",,0",,,,,,,,,"  117",",,0,0800",,,,,,
"USC00428465","2006-10-06","40.3913","-111.5766","2017.8","SUNDANCE, UT US","  249",",,0,0800","    0","P,,0","    0","P,,0,0800","  144",",,0","   89",",,0",,,,,,,,,"  100",",,0,0800",,,,,,
"USC00428465","2006-10-07","40.3913","-111.5766","2017.8","SUNDANCE, UT US","  251",",,0,0800","    0","P,,0","    0","P,,0,0800","  122",",,0","   39",",,0",,,,,,,,,"   56",",,0,0800",,,,,,
"USC00428465","2006-10-08","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    5",",,0,0800","    0","P,,0","    0","P,,0,0800","   94",",,0","   22",",,0",,,,,,,,,"   22",",,0,0800",,,,,,
"USC00428465","2006-10-09","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  122",",,0","   22",",,0",,,,,,,,,"   33",",,0,0800",,,,,,
"USC00428465","2006-10-10","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    8",",,0,0800","    0","P,,0","    0","P,,0,0800","  100",",,0","   22",",,0",,,,,,,,,"   22",",,0,0800",,,,,,
"USC00428465","2006-10-11","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","   67",",,0","   17",",,0",,,,,,,,,"   17",",,0,0800",,,,,,
"USC00428465","2006-10-12","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  100",",,0","   11",",,0",,,,,,,,,"   28",",,0,0800",,,,,,
"USC00428465","2006-10-13","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  122",",,0","   22",",,0",,,,,,,,,"   22",",,0,0800",,,,,,
"USC00428465","2006-10-14","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  139",",,0","   22",",,0",,,,,,,,,"   72",",,0,0800",,,,,,
"USC00428465","2006-10-15","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  117",",,0","   28",",,0",,,,,,,,,"   33",",,0,0800",,,,,,
"USC00428465","2006-10-16","40.3913","-111.5766","2017.8","SUNDANCE, UT US","  114",",,0,0800","    0","P,,0","    0","P,,0,0800","  139",",,0","   33",",,0",,,,,,,,,"   50",",,0,0800",,,,,,
"USC00428465","2006-10-17","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   25",",,0,0800","    0","T,,0","    0","T,,0,0800",,,,,,,,,,,,,"    6",",,0,0800",,,,,,
"USC00428465","2006-10-18","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   20",",,0,0800","    0","T,,0","    0","T,,0,0800","   28",",,0","  -17",",,0",,,,,,,,,"  -17",",,0,0800",,,,,,
"USC00428465","2006-10-19","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","   33",",,0","  -22",",,0",,,,,,,,,"  -17",",,0,0800",,,,,,
"USC00428465","2006-10-20","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   33",",,0,0800","    0","P,,0","    0","P,,0,0800","   78",",,0","  -17",",,0",,,,,,,,,"   39",",,0,0800",,,,,,
"USC00428465","2006-10-21","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","T,,0","    0","T,,0,0800","   78",",,0","  -11",",,0",,,,,,,,,"  -11",",,0,0800",,,,,,
"USC00428465","2006-10-22","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","   56",",,0","  -22",",,0",,,,,,,,,"  -17",",,0,0800",,,,,,
"USC00428465","2006-10-23","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","   67",",,0","  -17",",,0",,,,,,,,,"    6",",,0,0800",,,,,,
"USC00428465","2006-10-24","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0",",,0,0800","    0","P,,0","    0","P,,0,0800","  133",",,0","    6",",,0",,,,,,,,,"   67",",,0,0800",,,,,,
"USC00428465","2006-10-25","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","T,,0,0800","    0","P,,0","    0","P,,0,0800","  139",",,0","   56",",,0",,,,,,,,,"   67",",,0,0800",,,,,,
"USC00428465","2006-10-26","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   58",",,0,0800","   25",",,0","    0","P,,0,0800","   67",",,0","  -33",",,0",,,,,,,,,"  -22",",,0,0800",,,,,,
"USC00428465","2006-10-27","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","   17",",,0","  -28",",,0",,,,,,,,,"  -22",",,0,0800",,,,,,
"USC00428465","2006-10-28","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","   67",",,0","  -33",",,0",,,,,,,,,"   17",",,0,0800",,,,,,
"USC00428465","2006-10-29","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  117",",,0","   11",",,0",,,,,,,,,"   67",",,0,0800",,,,,,
"USC00428465","2006-10-30","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  117",",,0","   39",",,0",,,,,,,,,"   39",",,0,0800",,,,,,
"USC00428465","2006-10-31","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","   72",",,0","  -28",",,0",,,,,,,,,"  -28",",,0,0800",,,,,,
"USC00428465","2006-11-01","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","   50",",,0","  -44",",,0",,,,,,,,,"  -44",",,0,0800",,,,,,
"USC00428465","2006-11-02","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","   39",",,0","  -50",",,0",,,,,,,,,"   11",",,0,0800",,,,,,
"USC00428465","2006-11-03","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","   89",",,0","   11",",,0",,,,,,,,,"   56",",,0,0800",,,,,,
"USC00428465","2006-11-04","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","   89",",,0","   28",",,0",,,,,,,,,"   33",",,0,0800",,,,,,
"USC00428465","2006-11-05","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    3",",,0,0800","    0","P,,0","    0","P,,0,0800","   56",",,0","  -17",",,0",,,,,,,,,"  -11",",,0,0800",,,,,,
"USC00428465","2006-11-06","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","   67",",,0","  -17",",,0",,,,,,,,,"   28",",,0,0800",,,,,,
"USC00428465","2006-11-07","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  106",",,0","   28",",,0",,,,,,,,,"   50",",,0,0800",,,,,,
"USC00428465","2006-11-08","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  150",",,0","   44",",,0",,,,,,,,,"  117",",,0,0800",,,,,,
"USC00428465","2006-11-09","40.3913","-111.5766","2017.8","SUNDANCE, UT US",,,"    0","T,,0","    0","T,,0,0800","  139",",,0","   44",",,0",,,,,,,,,"   50",",,0,0800",,,,,,
"USC00428465","2006-11-10","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   41",",,0,0800","   36",",,0",,,"   50",",,0","  -50",",,0",,,,,,,,,"  -50",",,0,0800",,,,,,
"USC00428465","2006-11-11","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   67",",,0","  -56",",,0",,,,,,,,,"   61",",,0,0800",,,,,,
"USC00428465","2006-11-12","40.3913","-111.5766","2017.8","SUNDANCE, UT US","  104",",,0,0800","   89",",,0",,,"   61",",,0","  -56",",,0",,,,,,,,,"  -50",",,0,0800",,,,,,
"USC00428465","2006-11-13","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   61",",,0,0800","   36",",,0",,,"    0",",,0","  -56",",,0",,,,,,,,,"  -22",",,0,0800",,,,,,
"USC00428465","2006-11-14","40.3913","-111.5766","2017.8","SUNDANCE, UT US","  246",",,0,0800","   86",",,0",,,"   33",",,0","  -22",",,0",,,,,,,,,"   -6",",,0,0800",,,,,,
"USC00428465","2006-11-15","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    5",",,0,0800","    3",",,0",,,"    0",",,0","  -83",",,0",,,,,,,,,"  -78",",,0,0800",,,,,,
"USC00428465","2006-11-16","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   72",",,0","  -83",",,0",,,,,,,,,"   72",",,0,0800",,,,,,
"USC00428465","2006-11-17","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   78",",,0","    0",",,0",,,,,,,,,"    0",",,0,0800",,,,,,
"USC00428465","2006-11-18","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   72",",,0","   -6",",,0",,,,,,,,,"    6",",,0,0800",,,,,,
"USC00428465","2006-11-19","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   61",",,0","   -6",",,0",,,,,,,,,"    6",",,0,0800",,,,,,
"USC00428465","2006-11-20","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","   78",",,0","    6",",,0",,,,,,,,,"   50",",,0,0800",,,,,,
"USC00428465","2006-11-21","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  111",",,0","   50",",,0",,,,,,,,,"   89",",,0,0800",,,,,,
"USC00428465","2006-11-22","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  111",",,0","   78",",,0",,,,,,,,,"   83",",,0,0800",,,,,,
"USC00428465","2006-11-23","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","  106",",,0","   72",",,0",,,,,,,,,"   72",",,0,0800",,,,,,
"USC00428465","2006-11-24","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","   72",",,0","  -67",",,0",,,,,,,,,"  -56",",,0,0800",,,,,,
"USC00428465","2006-11-25","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","   28",",,0","  -56",",,0",,,,,,,,,"  -33",",,0,0800",,,,,,
"USC00428465","2006-11-26","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,0800","   39",",,0","  -33",",,0",,,,,,,,,"  -17",",,0,0800",,,,,,
